Rating,Description
5,"Salah Satu Tujuan Wisata Jika Ke Kota Wisata Batu Walaupun Letaknya Di Pujon Kab. Malang , Konsepnya Taman Bunga Dengan Banyak Permainan Yang Bisa Di Coba , Banyak Spot Fotonya Juga , Tapi Disarankan Jangan Data Saat Liburan Tiba , Bisa Dipastikan Sangat Ramai Sekali , Saran Untuk Pengelola , Fasilitas Parkir Di Perbanyak Lagi"
5,"Review kami :
1. Segi parkir : cukup luas dan dan memperlebar lahan parkir ke bawah
2. Segi tiket : reguler : 35K, terusan 85k (weekend), tapi ternyata terusan pun didalam ada beberapa wahana yg harus bayar lagi...oiya untuk bawa camdig, drone : 50k
3. Segi suasana : menarik banyak bunga dan banyak spot foto serta persewaan baju serta video 360
4. Segi wahana : cukup banyak dan bisa masuk untuk semua kalangan, tapi untuk wahana terusan antrinya panjang bingit.
5. Segi kebersihan : cukup bersih utamanya toilet juga serta banyak disediakan tempat sampah.

Saran : jika ke sini sebaiknya pagi.hari, biar tidak berjubel.."
5,"Udah ketiga kalinya kesini, dari yang belum ada bianglalanya, sampe sekarang yang ada happy zonenya. So far harga tergolong terjangkau ya, tapi terakhir kesini itu kemarin, pas tanggal merah jadinyaa ruaameee betul. masuk pun harus ngantriiii panjanggg, mau naik wahana pun antriii banget parah, mau naik rainbow slider pun nunggunya 1 jam lebih 5 menit, turunnya cuma 16 detik😭😭😭

intinya mah, kesini harus weekday, tp usahakan pas cuacanya lg puanas, kemaren sempet turun hujan berkali kali, banyak wahana yg engga beroperasi kalo semisal hujan🥹

untuk harga makanan dan minuman msh terjangkau juga sih, meskipun dapat voucher potongan gituu. reccommended banget deh kalo family time😍"
4,"Hi santerra... So far..secara general, Buagus banget pemandangan dan vibes nya disana. Mainannya juga oke punya. Harga tergolong murah. Dan kalo dari sisi pendapat saya... Sempat tanya, apa wheelchair friendly? Aq bisa bilang ga semua wheelchair friendly. Agak kecewa siy.. Ngga bisa ajak ortu sampai atas sambil liahat cucu2 nya main. Jujur track nya banyak yg nanjak /turun tajam sedari bawah parkiran. Ternyata ngga selandai yg saya bayangkan. Sedih siy akhirnya ortu nunggu di bawah. Ada mobil golf memang tp ternyata cuma muter saya tanya ga bs berenti krn weekend. Mungkin kedepan di buat semacam kendaraan  yg ada halte2 nya. Jd org bisa naik dan turun di halte. Atau mungkin ada ebike ber roda 4 spt di jatimpark. Kalo ebike ber roda 2 kan ga semua org bisa mengendarai. Terutama ortu. Sorry yaa.. Ini dari sisi pendapat saya. Krn saya sendiri berpergian bersama orang tua dg kursi roda. Krn bagi saya org tua berkursi roda atau siapapun yg berkursi roda berhak juga bahagia berwisata 😁.

Oia satu lagi mungkin harus ada penjelasan tiket terusan mainannya apa aj di tempat pembelian tiket. Krn kami pikir terusan sudah semua, ternyata spt nonton 7 dimensi harus berbayar lagi, main playground yg banyak perosotan ternyata juga masih berbayar lagi. Yaa walopun murah2. Tp kan lebih enak ada penjelasan di awal. Sukses yaa semoga kedepan ada ebike roda 4 nya"
5,"Tempat wisata menyediakan kolam renang dengan fasilitas lengkap. Ada arena ombak tsunami, kolam arus dan spot foto yang bagus. Untuk yang malam hari ada lampion dan dino park. Sangat bagus dan cocok untuk wisata bersama keluarga tercinta. Untuk wisata yang malam hari sangat indah dan tertata cukup bagus."
5,"Tempat luas, bersih, nyaman, dengan lumayan banyak wahana serta variasi permainan air yang cocok bagi anak2, remaja, maupun dewasa. Sesuai dengan harga bisa puas bermain air dari pagi sampai sore"
5,"Tempatnya bagus banyak wahana yg seru, Ada kolam ombak jugaa tapi Ada sesi nya gitu siang sama sore, tempatnya luas, gazebo berbayar parkir berbayar, Tempat makan nya juga luas pake card gitu jadi nukar uang terus kita di kasih card semacam isi saldo, Ada rumah hantu, kamar mandi bersih dan luas, suasana udah kek di Hawaii panasss wkwkwk, Ada kolam arus jugaa, spot foto juga lumayan lucu2."
4,"Pelayanan baik. Kebersihan perlu ditingkatkan. Untuk harga cukup mahal, karena tiap sewa didalam bayar lagi, loker bayar lagi. Yg menarik sebenarnya cuma tsunami. Perlu diupgrade dan inovasi, spy pengunjung ga bosen. Dan yg paling kurang semua pembayaran harus cash. Sangat menyusahkan."
5,"Wahana Waterpark terbesar di Jawa Timur, untuk harga tiket mulai dari 85rb untuk weekday dan 110rb weekend.

Terdapat berbagai macam wahana mulai dari khusus anak kecil hingga orang dewasa, dan wahana terfavoritnya adalah Tsunami yang hanya buka di jam tertentu (jam 11:00 dan jam 13:30)

Tempat parkir luas, area wahana juga bersih dan terdapat foodcourt serta mushola bagi orang muslim

Cocok untuk wisata keluarga yg berkunjung di Malang

Happy Holidayy❤️❤️"
4,"Seru juga banyak wahana bermain airnya, tinggal pilih sesuai usia. Seru banget ombak tsunaminya, mandi busa banyak banget jadi puas . Pas kesana Ada doorprise juga kalo mau ngikutin lebih seru, tempat bilas cuma 1 tempat jadi lumayan antri. Gazebo di sewakan dan lumayan mahal tapi nyaman. kalo mau irit bawa tikar aja walaupun lokasi yang adem sedikit, harus pinter pilih tempat, masih pembangunan semoga tambah bagus untuk tempat selanjutnya. Dilarang bawa makanan dan minuman dari luar, di geledah di pintu masuk. Tiket pas kesana 110k"
4,"Bagus, anak anak sangat senang, mungkin rata2 kalau mau maen kesini 2 jam plus. Oya bawalah baju renang sendiri, beli dsini cukup pricy, tapi makanannya kek makanan kau baru belajar masak 😭 makanan hangat adalah padanan yang pas kalau kau maen aer. Baksonya 5.1/10
Tapi dia punya museum Ganesha termasuk bagus, mungkin karena baru ya makanya masih bagus."
5,"Waterpark yang cocok banget untuk wisata air Di daerah Malang, untuk wahannya banyak banget dan luas. Bisa Şangat puas dan seru banget apalagi Kalau rame rame. Mantap sih untuk berlibur Bersama keluarga,
Untuk menuju ke waterpark hawai nya şendiri juga tidak susah karena area tersebut masuk pada area Perumahan. Harga tiket juga terjangkau sama dengan tempat tempat yang lainnya."
5,"Unik,ide kreatif untuk cat warna warni rumah"
5,"kampung warna-warni jodipan (colorful village of jodipan) is really interesting. so many house with different color make this village unique. there's also many photo spot to make beautfiful moment. food and drink are sold here. so, don't hesitate to come here, folks.🤩🤩"
5,
5,
5,"sejuk, teduh, fasad2nya otentik, medan pedestriannya naik turun jadi gak ngebosenin. tiketnya murah cuma 5k bonus postcard. ada warung juga buat sarapan. minusnya cuma 1, peta dan penunjuk arah kurang interaktif. pas arahnya diikutin kadang ujung2nya jalan buntu

overall buat jalan2 sambil ngobrol enak sih, nongkrong jg sabi. kesini waktu hari kerja sepi bgt, klo weekend gatau deh bakal rame atau gak. kampung2 lain yg punya gaya arsitektur kolonial harusnya bisa didevelop kaya kampung ini. cakep bener dah pokokna"
5,"Vibes ‘kampung’ memang masih terasa apabila anda keliling disepanjang gang. Pengalaman ini membawa images yang berbeda dengan jalan utama yang ramai dengan cafe dan ramainya jalanan. Kampung ini masih sama dari 30 tahunan yang lalu, keluarga saya punya kenangan tersendiri karena Kayutangan menjadi tempat tinggal pertama untuk bapak dan ibuku. Perlu jadi catatan, kampung kayutangan ini masih menjadi kawasan padat penduduk. Jadi bijaklah ketika menjadi pendatang / wisatawan. Tetap jaga adab dan kondusif."
5,Suasana klasik dan otentik berasa banget. Banyak cafe menarik juga di dalamnya. HTM 5ribu/orang dapet satu foto vintage gratis buat kenang2an.
5,Kesini cari sarapan..makan klub breakfast sama jalan2 ke pengyu enak juga ramee tp beli minum aja dlu hehe soalnya ngantri..jalanannya msh agak rusuh yaa huhu tp pilihan makanan banyak yg buka kalo malem kayanya yaa
5,"Super kreatif, perkampungan biasa jadi luar biasa. Banyaknya bangunan lama menjadi wisata lokal yg menarik. Banyak spot yg instragamable. Kuliner lokal di rumah-rumah warga cukup memuaskan lidah. Serasa makan di rumah nenek 😃

Masuk gapura bayar 5000 rupiah, udah dapat postcard vintage spot di sana. Sesuai sama namanya, Kajoetangan Heritage 👍🏼👍🏼"
5,"Kampung heritage kayutangan ini indah banget, serasa lagi kembali ke masa lalu 😍 Banyak spot foto yg bagus. Aku suka banget. Semoga bisa terus dilestarikan."
5,A heritage village that became popular for tourism destination at Malang City. Here are so many vintage houses and historical places you can find. Some people open their houses for a coffee and eatery places. You only need to pay IDR 5.000 for entry ticket and you'll get a postcard in return. A good place to explore for vintage lovers. Some places sell vintage stuff also. Worry not if you get tired after explore Kayutangan village. You can rest a while in a coffee place or buy some drinks and snacks in local shop.
5,"Karena ke sini waktu pagi-siang, jadinya panas, kata driver disaranin datang waktu sore-malam. Konsepnya menarik, perkampungan lawas dijadikan heritage village. Yang pastinya menarik untuk spot foto. Hampir setiap rumah/bangunan ada usahanya, mau cafe/tempat makan/warung/minuman/souvenir. Meski ada petunjuk jalan, tapi karena kampungnya seperti labirin, banyak gang, agak bingung.
Tiket 5 ribu dan diberi satu postcard yang gambarnya beberapa rumah/bangunan terkenal di kampung ini."
5,"Rekomendasi tempat ngelamun gratis 😂Sejuk sekali nongkrong disini, anginnya semilir karna banyak pohon tinggi. lokasi sebrang taman banyak resto makanan, dan penjual kaki lima, parkir cukup menepi di tepi jalan taman, mobil bayar 3K."
5,Taman kunang kunang merupakan hutan kota dengan gemerlap lampu waktu malam hari. Terdapat tempat untuk duduk-duduk santai. Dekat dengan kafe-kafe dengan aneka makanan. Dekat juga dengan jalan besar ijen Malang.
5,"Perumahan baru dari PT. Podorukun Group
Harganya masih murah meriah, cocok untuk pasangan muda"
5,"Taman yang asri yang terletak di kawasan jalan Jakarta, banyak pohon pohon yang rindang sehingga sangat Sejuk, walaupun tamannya terlihat mulai tidak terawat you untuk jalan kaki di pagi hari sangat recommended. Biasa Menjadi pusat menanam bibit oleh warga Kota maupun kelompok organisasi."
4,Lumayan buat nongkrong cocok buat suami2/mas2 yg nungguin istri/kekasih yg sedang belanja di toko pakaian yg ada di seberangnya.
3,Biasa saja... ngak ada yang menarik... untuk duduk2 saja.
4,tempatnya nyaman.rapi sayang ada oknum parkir liar.dan yg juga lucu adalah petugas parkir cafe hindia sok ngatur gak boleh parkir di sebelah taman.disuruh parkir ke dalam taman katanya tepi taman adalah parkiran milik cafe hindia khusus mobil.
5,"Taman di tengah kota Malang.. Dekat dengan kampus Universitas Negeri Malang. Cocok buat tempat berteduh. Ada tempat duduk buat kumpul-kumpul, sayangnya fasilitas seperti toilet kurang terawat sehingga kelihatan kumuh..padahal terhitung masih baru dibangun. Semoga bisa diperbaiki."
5,"Setelah sekian tahun terakhir kesini saat kecil, akhirnya bisa ajak keluarga sendiri kesini. Nostalgia masa kecil sungguh menyenangkan, mengingat dulu senang sekali diajak ke tempat berenang. Sekarang kesitu agak berubah dikit, tentunya perbaikan tempat, peremajaan, penyesuaian dgn jaman sekarang. Bukan kemewahan atau bagusnya tempat,masih cocok untuk destinasi wisata keluarga. kesitu hanya mencoba kolam yg berbayar, kondisi not bad lah, cm sayang bagian kolam untuk anak lntai keramik nya mengelupas, bahaya bisa melukai kaki,Toilet yg kondisi diperlukan peremajaan biar gak terkesan angker. Semoga ada perbaikan shg menarik wisatawan lebih banyak. Tulisan ""Bentoel"" di tribun bagian atas yg pudar mengingat kan memory 25th lalu"
4,"Jika menginap di hotel kapal Garden, mk akan mendapatkan tiket 2 sengkaling. Wahana lumayan bagus, dan sepertinya perlu peremajaan agar bisa bersaing dg lainnya. Cocok untuk anak-anak, bisa naik bebek-bebekan air, ada outbound, ada jg hewan-hewan. Bisa ngasi makan rusa, ada jg kelinci dan wahana lainnya"
4,"Kolam renang nya bagus. Cuma  permainan yg lainnya seperti tidak terawat. Kamar mandi juga kurang. Mungkin karena bangunan lama. Jadi terasa sedikit horor. 😂

Weekend
Tiket masuk tanpa terusan 35k.
+ Kolam renang tambahan yg ada seluncuran 15k"
5,Kembali lago setelah 15 tahun yang lalu terakhir main ke sini. Wisata legend di malang. Untuk harga 35rb di weekend sudah lumayan worth it dengan apa yang didapat. Mungkin hanya perlu perawatan di beberapa area saja. MAJU TERUS TAMAN REKREASI SENGKALING
5,"Area yg luas dan wahana2 yg bermacam cocok untuk rekreasi keluarga. Harga tiket yg terjangkau dan suasana yg tetap asri dari jaman aq kecil sampe udah punya anak . Sekalian nostalgia masa kecil 😂😂.  Untuk kaum disabilitas juga ada jln sendiri. Mushola  dibbrp tempat, toilet juga nyaman. Tersedia spot2 foto yg instagramable, wahana outbond untuk anak, outbond dewasa, wahana air. Kalau anakq suka waterboom di primitif sama nonton bioskop 4D nya.
Recommended banget lah buat refresing bareng2 keluarga."
5,"Tempat rekreasi keluarga yang legendaris dari dulu yang cuma ada kolam berenang aja, sampe sekarang yang masih terus berkembang jadi banyak wahana dan wahana airnya jadi macem-macem. Luas juga sampe ada area outbound buat anak-anak, untuk harga lumayan masih terjangkau dengan area yang luas banyak yang bisa dieksplor. Kalau bosen main air, bisa jalan aja ke taman atau ke taman satwa juga bagus walaupun hewannya terbatas tapi dengan harga yang segitu udah cukup banget buat healing sama keluarga atau bawa anak-anak."
5,Nyobain renang di sengkaling karena dapet gratis 2 tiket masuk dari menginap di Hotel Kapal sampingnya Taman Rekreasi Sengkaling. Cukuplah untuk anak anak. Banyak pengunjung yang memang datang untuk olahraga khususnya renang. Ada 3 pilihan kolam yang gratis. Kalau mau kolam yang komplit dengan seluncuran spiral itu berbayar lagi harga 15rb.
5,"Sekilas banyak yg baru dan wahana2 tambahan baru, hanya saja kemarin ke sana bersama teman2 Penyuluh Agama Islam Dau dan didampingi ibu Yenny Direkrur Pemasaran TRS dalam rangka Kampanye WHO2024 Wajib Halal Oktober2024, dan dalam suasa bulan Puasa sehingga blm berkesempatan untuk keliling atau menikmati wahana2 baru yg ada.
...
Insyaallah next time, disempatin helping bersama keluarga ke TRS in."
5,"Batu secret zoo emg luass bgt.. seharian full kesini dari jam set 10 sampai jam set 5 rasanya tidak cukup buat mengeksplore semua area.. seruuu bgt mulai dari lihat binatang, naikk wahana, renang, beneran puass bgt liburan disini. Meski udah sewa ebike 3jam jg rasanya blm cukup. Gak berasa kaki udah gempor aja berkm² jalan².. Mushola nya didalem bersih, mukenahnya jg wangi.. area food court jg luas banyak varian makanan tp ya gtu ada aja yg zonkk yaa namanya makanan didalam tempat wisata yaa gtu itu lbh baikk pesen makanan yg brand nya jelas² aja sihh yg gak bakal zonk.. tiket terusan sama econya skrg udah ganti.. skrg tiketnya 150rb = museum satwa, batu secret zoo, dan sweet memories selfie.. pas kesini pas weekend lumayan rame tp gakk padet bgt sihh masih leluasa buat gerakk lah.."
5,"Tempat hiburan komplit di Malang...
1. Kebun binatang
2. Wahana Permainan adrenalin
3. Kolam renang
4. Museum
5. Masjid & toilet + Food court lengkap

Kalau bisa datang jam 8 apalagi kalau bawa anak kecil agar bisa coba banyak wahana.

Rekomendasi sekali terutama bagi anak² dan dewasa."
5,"Gak cukup sehari kalo maen kesini karena luas banget dengan koleksi hewan yg banyak. Selain itu ada wahana bermain dan kolam renang anak. Wahana di dalam mayoritas sudah include di tiket masuk jadi gak perlu bayar lagi. Beberapa wahana sangat panjang antriannya seperti bombomcar. Ada playground juga yg cukup luas. Fasilitas yg ditawarkan sangat sepadan dengan harga tiket masuknya. Makanan yg dijual di dalam juga gak terlalu mahal.
Toilet proper dan bersih. Overall sangat puas main kesini membawa keluarga."
1,"sangat di sayangkan sekali tujuan berlibur ke jatimpark niat mau bersenang2 malah mendapatkan pengalaman buruk saat mau naik boom boom car,di bentak sama petugas ini,di hari rabu tanggal 15 mei jam 11,kronologi di situ setelah mengantri semua pengunjung yg sudah selsai main sudah keluar dari area,dan saya berinisiatif masuk sebelum di bukain,dimana petugas itu sudah jalan ke arah pintu untuk bukain pintu,jadi saya rasa sudah siap ,& sudah ready untuk buka pintu,dan ternyta di saya di bentak dengan kata”kasar “mba lain kali kalo belom di bukain jangan masuk! “dan saya ga jawab apa2 cuma kaget di bentak,dan org itu masih nyerocos,”ya udah sini duduk cepet dengan nada tinggi!!”,sudah itu saat permainan bukan fokus jaga malah keluar masuk ruangan kecil ,& ada yg bom”car nya ga jalan ga segera di bantuin sampe lama,lalu di tengah permainan anak ku bibirnya berdarah banyak krn kebentur jadi saya putuskan berhenti mau turun,karna darahnya banyak ,disitu saya berhenti. dengan kondisi  bom”car lain semua juga berhenti karna terhimpit ga bisa jalan jadi saya rasa aman untuk segera turun,eh di bentak ga boleh turun kalo belom selsai ,tolong ya untuk staf2 yg bertugas lebih di jaga lagi etitude nya,karna kita berkunjung kesana bayar tidak gratis,untuk tempat dan lain2 nya sudah bagus"
